start_preprocess,e_preprocess,end_preprocess,start_infer,e_infer,end_infer,start_postprocess,e_postprocess,end_postprocess,execution_time,cycle_time,frame_rate
429685.21,9.80,429695.01,429695.01,18.30,429713.31,429713.31,0.01,429713.31,28.11,28.20,35.46
429713.31,9.87,429723.18,429723.18,18.37,429741.55,429741.55,0.01,429741.56,28.24,28.11,35.58
429741.56,9.87,429751.43,429751.43,18.39,429769.82,429769.82,0.01,429769.83,28.27,28.24,35.41
429769.83,9.78,429779.61,429779.61,18.30,429797.91,429797.91,0.01,429797.91,28.08,28.27,35.37
429797.92,9.86,429807.77,429807.77,18.39,429826.16,429826.16,0.01,429826.17,28.25,28.09,35.60
429826.17,9.79,429835.96,429835.96,18.48,429854.44,429854.44,0.01,429854.45,28.28,28.26,35.39
429854.45,9.85,429864.30,429864.30,18.37,429882.67,429882.67,0.01,429882.68,28.23,28.28,35.36
429882.68,9.79,429892.47,429892.47,18.35,429910.81,429910.81,0.01,429910.82,28.14,28.23,35.42
429910.82,9.86,429920.68,429920.68,18.31,429938.99,429938.99,0.01,429939.00,28.18,28.14,35.53
429939.00,9.79,429948.79,429948.79,18.34,429967.14,429967.14,0.01,429967.14,28.14,28.18,35.49
429967.14,9.83,429976.98,429976.98,18.43,429995.40,429995.40,0.01,429995.41,28.27,28.14,35.53
429995.41,9.87,430005.29,430005.29,18.53,430023.82,430023.82,0.01,430023.83,28.41,28.27,35.37
430023.83,9.86,430033.69,430033.69,18.35,430052.04,430052.04,0.01,430052.04,28.21,28.42,35.19
430052.05,9.84,430061.88,430061.88,18.35,430080.23,430080.23,0.01,430080.24,28.19,28.22,35.44
430080.24,9.86,430090.10,430090.10,18.35,430108.45,430108.45,0.01,430108.45,28.21,28.20,35.46
430108.46,9.81,430118.26,430118.26,18.38,430136.65,430136.65,0.01,430136.65,28.20,28.21,35.45
430136.66,9.80,430146.46,430146.46,18.46,430164.92,430164.92,0.01,430164.92,28.27,28.20,35.46
430164.93,9.85,430174.78,430174.78,18.43,430193.21,430193.21,0.01,430193.22,28.29,28.27,35.37
430193.22,9.78,430203.00,430203.00,18.41,430221.42,430221.42,0.01,430221.42,28.20,28.29,35.34
430221.43,9.88,430231.31,430231.31,18.35,430249.65,430249.65,0.01,430249.66,28.24,28.21,35.45
430249.66,9.85,430259.52,430259.52,18.34,430277.85,430277.85,0.01,430277.86,28.19,28.24,35.41
430277.86,9.82,430287.68,430287.68,18.32,430306.00,430306.00,0.01,430306.00,28.14,28.20,35.47
430306.01,9.79,430315.80,430315.80,18.38,430334.18,430334.18,0.01,430334.18,28.18,28.14,35.53
430334.18,9.88,430344.07,430344.07,18.39,430362.46,430362.46,0.01,430362.47,28.29,28.18,35.49
430362.47,9.84,430372.31,430372.31,18.36,430390.67,430390.67,0.02,430390.69,28.22,28.29,35.35
430390.69,9.87,430400.56,430400.56,18.35,430418.91,430418.91,0.01,430418.92,28.23,28.22,35.44
430418.92,9.80,430428.72,430428.72,18.31,430447.03,430447.03,0.01,430447.04,28.12,28.23,35.42
430447.04,9.81,430456.85,430456.85,18.32,430475.17,430475.17,0.01,430475.18,28.13,28.12,35.56
430475.18,9.82,430485.00,430485.00,18.41,430503.41,430503.41,0.01,430503.41,28.24,28.13,35.54
430503.42,9.81,430513.23,430513.23,18.40,430531.63,430531.63,0.01,430531.64,28.22,28.24,35.41
430531.64,9.80,430541.44,430541.44,18.34,430559.78,430559.78,0.01,430559.79,28.15,28.22,35.43
430559.79,9.85,430569.64,430569.64,18.33,430587.96,430587.96,0.01,430587.97,28.18,28.15,35.52
430587.97,9.79,430597.77,430597.77,18.33,430616.09,430616.09,0.01,430616.10,28.13,28.19,35.48
430616.10,9.86,430625.97,430625.97,18.37,430644.33,430644.33,0.01,430644.34,28.23,28.13,35.55
430644.34,9.78,430654.12,430654.12,18.40,430672.51,430672.51,0.01,430672.52,28.18,28.24,35.42
430672.52,9.78,430682.30,430682.30,18.44,430700.75,430700.75,0.01,430700.75,28.23,28.18,35.48
430700.76,9.83,430710.59,430710.59,18.38,430728.97,430728.97,0.01,430728.98,28.22,28.24,35.42
430728.98,9.77,430738.75,430738.75,18.36,430757.11,430757.11,0.01,430757.11,28.13,28.22,35.43
430757.12,9.75,430766.87,430766.87,18.36,430785.23,430785.23,0.01,430785.24,28.12,28.14,35.54
430785.24,9.83,430795.07,430795.07,18.31,430813.38,430813.38,0.01,430813.39,28.15,28.12,35.56
430813.39,9.81,430823.20,430823.20,18.41,430841.61,430841.61,0.01,430841.62,28.23,28.15,35.52
430841.62,9.81,430851.43,430851.43,18.43,430869.86,430869.86,0.01,430869.86,28.24,28.23,35.42
430869.86,9.84,430879.70,430879.70,18.37,430898.07,430898.07,0.01,430898.08,28.21,28.24,35.41
430898.08,9.79,430907.87,430907.87,18.40,430926.27,430926.27,0.01,430926.28,28.20,28.22,35.44
430926.28,9.80,430936.08,430936.08,18.31,430954.39,430954.39,0.01,430954.39,28.11,28.20,35.46
430954.39,9.82,430964.21,430964.21,18.33,430982.54,430982.54,0.01,430982.55,28.15,28.12,35.57
430982.55,9.82,430992.37,430992.37,18.39,431010.75,431010.75,0.01,431010.76,28.21,28.15,35.52
431010.76,9.80,431020.57,431020.57,18.40,431038.97,431038.97,0.01,431038.98,28.22,28.21,35.44
431038.98,9.86,431048.84,431048.84,18.34,431067.18,431067.18,0.01,431067.19,28.21,28.22,35.44
431067.19,9.86,431077.05,431077.05,18.34,431095.40,431095.40,0.01,431095.40,28.21,28.21,35.45
431095.41,9.83,431105.23,431105.23,18.36,431123.59,431123.59,0.01,431123.60,28.19,28.21,35.45
431123.60,9.82,431133.42,431133.42,18.33,431151.75,431151.75,0.01,431151.76,28.16,28.19,35.47
431151.76,9.82,431161.58,431161.58,18.40,431179.98,431179.98,0.01,431179.99,28.23,28.16,35.51
431179.99,9.89,431189.88,431189.88,18.41,431208.29,431208.29,0.01,431208.30,28.31,28.23,35.43
431208.30,9.81,431218.10,431218.10,18.37,431236.48,431236.48,0.01,431236.48,28.19,28.31,35.32
431236.49,9.83,431246.31,431246.31,18.37,431264.68,431264.68,0.01,431264.69,28.20,28.19,35.48
431264.69,9.78,431274.47,431274.47,18.35,431292.82,431292.82,0.01,431292.82,28.13,28.20,35.46
431292.82,9.79,431302.61,431302.61,18.35,431320.96,431320.96,0.01,431320.97,28.14,28.14,35.54
431320.97,9.84,431330.81,431330.81,18.45,431349.27,431349.27,0.01,431349.27,28.30,28.15,35.53
431349.28,9.80,431359.07,431359.07,18.41,431377.48,431377.48,0.01,431377.49,28.21,28.30,35.33
431377.49,9.81,431387.30,431387.30,18.35,431405.66,431405.66,0.01,431405.67,28.18,28.22,35.44
431405.67,9.78,431415.45,431415.45,18.37,431433.81,431433.82,0.01,431433.82,28.15,28.18,35.49
431433.82,9.82,431443.64,431443.64,18.36,431462.00,431462.00,0.01,431462.01,28.18,28.15,35.52
431462.01,9.84,431471.85,431471.85,18.35,431490.20,431490.20,0.01,431490.20,28.19,28.19,35.48
431490.21,9.82,431500.03,431500.03,18.38,431518.41,431518.41,0.01,431518.41,28.21,28.20,35.47
431518.42,9.80,431528.21,431528.21,18.42,431546.63,431546.63,0.01,431546.64,28.22,28.21,35.45
431546.64,9.88,431556.52,431556.52,18.28,431574.80,431574.80,0.01,431574.81,28.17,28.22,35.43
431574.81,9.90,431584.72,431584.72,18.34,431603.06,431603.06,0.01,431603.07,28.25,28.17,35.50
431603.07,9.81,431612.88,431612.88,18.35,431631.23,431631.24,0.01,431631.24,28.17,28.25,35.39
431631.24,9.84,431641.09,431641.09,18.36,431659.45,431659.45,0.01,431659.45,28.21,28.18,35.49
431659.46,9.81,431669.27,431669.27,18.41,431687.68,431687.68,0.01,431687.69,28.23,28.21,35.45
431687.69,9.89,431697.58,431697.58,18.43,431716.01,431716.01,0.01,431716.02,28.33,28.23,35.42
431716.02,9.79,431725.81,431725.81,18.33,431744.14,431744.14,0.01,431744.14,28.12,28.33,35.30
431744.15,9.78,431753.93,431753.93,18.37,431772.30,431772.30,0.01,431772.31,28.16,28.12,35.56
431772.31,9.78,431782.09,431782.09,18.36,431800.45,431800.45,0.01,431800.46,28.15,28.16,35.51
431800.46,9.78,431810.24,431810.24,18.35,431828.59,431828.59,0.01,431828.60,28.14,28.15,35.53
431828.60,9.83,431838.43,431838.43,18.40,431856.83,431856.83,0.01,431856.84,28.24,28.14,35.53
431856.84,9.78,431866.62,431866.62,18.43,431885.05,431885.05,0.01,431885.06,28.22,28.24,35.41
431885.06,9.87,431894.93,431894.93,18.37,431913.30,431913.30,0.01,431913.31,28.25,28.22,35.44
431913.31,9.79,431923.10,431923.10,18.35,431941.46,431941.46,0.01,431941.46,28.15,28.25,35.40
431941.47,9.83,431951.29,431951.29,18.37,431969.66,431969.66,0.01,431969.67,28.20,28.16,35.52
431969.67,9.87,431979.55,431979.55,18.35,431997.89,431997.89,0.01,431997.90,28.23,28.21,35.45
431997.90,9.86,432007.76,432007.76,18.40,432026.16,432026.16,0.01,432026.16,28.26,28.23,35.43
432026.16,9.89,432036.06,432036.06,18.42,432054.48,432054.48,0.01,432054.48,28.32,28.26,35.38
432054.48,9.86,432064.34,432064.34,18.33,432082.67,432082.67,0.01,432082.67,28.19,28.32,35.31
432082.68,9.83,432092.51,432092.51,18.35,432110.86,432110.86,0.01,432110.87,28.19,28.19,35.47
432110.87,9.80,432120.66,432120.67,18.33,432138.99,432138.99,0.01,432139.00,28.13,28.19,35.47
432139.00,9.86,432148.86,432148.86,18.30,432167.16,432167.16,0.01,432167.17,28.17,28.13,35.55
432167.17,9.78,432176.95,432176.95,18.34,432195.29,432195.29,0.01,432195.29,28.12,28.17,35.50
432195.29,9.84,432205.13,432205.13,18.44,432223.57,432223.57,0.01,432223.57,28.28,28.13,35.55
432223.58,9.82,432233.40,432233.40,18.34,432251.73,432251.74,0.01,432251.74,28.17,28.28,35.36
432251.75,9.80,432261.54,432261.54,18.33,432279.87,432279.87,0.01,432279.88,28.13,28.17,35.50
432279.88,9.77,432289.65,432289.65,18.32,432307.98,432307.98,0.01,432307.99,28.10,28.14,35.54
432307.99,9.79,432317.78,432317.78,18.31,432336.09,432336.09,0.01,432336.10,28.11,28.11,35.58
432336.10,9.82,432345.92,432345.92,18.37,432364.29,432364.29,0.01,432364.30,28.20,28.11,35.57
432364.30,9.85,432374.15,432374.15,18.40,432392.56,432392.56,0.01,432392.56,28.26,28.20,35.46
432392.57,9.77,432402.34,432402.34,18.34,432420.68,432420.68,0.01,432420.69,28.12,28.26,35.38
432420.69,9.75,432430.44,432430.44,18.34,432448.78,432448.78,0.01,432448.78,28.09,28.13,35.55
432448.79,9.80,432458.58,432458.58,18.34,432476.92,432476.92,0.01,432476.93,28.14,28.09,35.59
432476.93,9.84,432486.77,432486.77,18.34,432505.12,432505.12,0.01,432505.12,28.19,28.14,35.53
432505.12,9.81,432514.93,432514.93,18.32,432533.25,432533.25,0.01,432533.26,28.13,28.19,35.47
432533.26,9.84,432543.10,432543.10,18.46,432561.57,432561.57,0.01,432561.57,28.31,28.14,35.54
432561.57,9.88,432571.45,432571.45,18.33,432589.78,432589.78,0.01,432589.79,28.22,28.32,35.32
432589.79,9.80,432599.59,432599.59,18.30,432617.89,432617.89,0.01,432617.90,28.11,28.22,35.44
432617.90,9.81,432627.72,432627.72,18.33,432646.05,432646.05,0.01,432646.05,28.15,28.11,35.58
432646.05,9.82,432655.87,432655.87,18.35,432674.22,432674.22,0.01,432674.23,28.18,28.15,35.52
432674.23,9.79,432684.02,432684.02,18.36,432702.38,432702.38,0.01,432702.39,28.16,28.18,35.49
432702.39,9.85,432712.24,432712.24,18.41,432730.65,432730.65,0.01,432730.65,28.26,28.16,35.51
432730.65,9.79,432740.44,432740.44,18.37,432758.81,432758.81,0.01,432758.82,28.16,28.26,35.38
432758.82,9.79,432768.61,432768.61,18.30,432786.91,432786.91,0.01,432786.91,28.09,28.17,35.50
432786.92,9.81,432796.73,432796.73,18.36,432815.08,432815.08,0.01,432815.09,28.17,28.09,35.59
432815.09,9.84,432824.93,432824.93,18.31,432843.25,432843.25,0.01,432843.26,28.16,28.18,35.49
432843.26,9.80,432853.06,432853.06,18.38,432871.44,432871.44,0.01,432871.45,28.19,28.17,35.50
432871.45,9.85,432881.30,432881.30,18.43,432899.73,432899.73,0.01,432899.74,28.29,28.19,35.47
432899.74,9.81,432909.56,432909.56,18.38,432927.94,432927.94,0.01,432927.95,28.20,28.29,35.35
432927.95,9.86,432937.81,432937.81,18.35,432956.15,432956.16,0.01,432956.16,28.21,28.21,35.45
432956.16,9.82,432965.99,432965.99,18.32,432984.31,432984.31,0.01,432984.32,28.15,28.22,35.44
432984.32,9.85,432994.17,432994.17,18.32,433012.49,433012.49,0.01,433012.50,28.18,28.15,35.52
433012.50,9.83,433022.32,433022.32,18.40,433040.72,433040.72,0.01,433040.73,28.23,28.18,35.49
433040.73,9.78,433050.51,433050.51,18.42,433068.93,433068.93,0.01,433068.94,28.21,28.23,35.42
433068.94,9.81,433078.76,433078.76,18.33,433097.09,433097.09,0.01,433097.10,28.16,28.21,35.45
433097.10,9.79,433106.89,433106.89,18.37,433125.26,433125.26,0.01,433125.26,28.16,28.16,35.51
433125.27,9.85,433135.11,433135.11,18.36,433153.47,433153.48,0.01,433153.48,28.22,28.16,35.51
433153.48,9.81,433163.29,433163.29,18.31,433181.60,433181.60,0.01,433181.61,28.12,28.22,35.44
433181.61,9.79,433191.40,433191.40,18.40,433209.80,433209.80,0.01,433209.80,28.19,28.13,35.55
433209.80,9.80,433219.60,433219.60,18.36,433237.96,433237.96,0.01,433237.97,28.16,28.19,35.47
433237.97,9.85,433247.82,433247.82,18.31,433266.13,433266.13,0.01,433266.14,28.17,28.16,35.51
433266.14,9.80,433275.94,433275.94,18.32,433294.27,433294.27,0.01,433294.28,28.13,28.17,35.49
433294.28,9.77,433304.05,433304.05,18.32,433322.36,433322.36,0.01,433322.37,28.09,28.14,35.54
433322.37,9.87,433332.25,433332.25,18.35,433350.60,433350.60,0.01,433350.60,28.23,28.09,35.59
433350.61,9.86,433360.47,433360.47,18.42,433378.89,433378.89,0.01,433378.90,28.29,28.23,35.42
433378.90,9.86,433388.76,433388.76,18.41,433407.16,433407.16,0.01,433407.17,28.27,28.29,35.35
433407.17,9.85,433417.02,433417.02,18.33,433435.34,433435.34,0.01,433435.35,28.18,28.27,35.37
433435.35,9.79,433445.14,433445.14,18.31,433463.45,433463.45,0.01,433463.46,28.11,28.18,35.48
433463.46,9.80,433473.27,433473.27,18.37,433491.63,433491.63,0.01,433491.64,28.18,28.11,35.57
433491.64,9.78,433501.42,433501.42,18.28,433519.70,433519.70,0.01,433519.71,28.06,28.18,35.49
433519.71,9.75,433529.46,433529.46,18.38,433547.84,433547.84,0.01,433547.85,28.14,28.07,35.63
433547.85,9.85,433557.71,433557.71,18.44,433576.15,433576.15,0.01,433576.16,28.30,28.15,35.53
433576.16,9.86,433586.02,433586.02,18.32,433604.34,433604.34,0.01,433604.34,28.18,28.30,35.33
433604.35,9.82,433614.16,433614.16,18.33,433632.50,433632.50,0.01,433632.50,28.16,28.19,35.48
433632.51,9.81,433642.32,433642.32,18.37,433660.69,433660.69,0.01,433660.70,28.19,28.16,35.51
433660.70,9.83,433670.53,433670.53,18.35,433688.88,433688.88,0.01,433688.88,28.19,28.19,35.47
433688.89,9.84,433698.72,433698.72,18.42,433717.14,433717.14,0.01,433717.15,28.26,28.19,35.48
433717.15,9.78,433726.93,433726.93,18.46,433745.39,433745.39,0.01,433745.40,28.25,28.27,35.38
433745.40,9.85,433755.25,433755.25,18.37,433773.63,433773.63,0.01,433773.63,28.23,28.25,35.40
433773.63,9.82,433783.46,433783.46,18.37,433801.82,433801.82,0.01,433801.83,28.20,28.23,35.42
433801.83,9.78,433811.61,433811.61,18.33,433829.94,433829.94,0.01,433829.95,28.12,28.20,35.46
433829.95,9.80,433839.76,433839.76,18.32,433858.07,433858.07,0.01,433858.08,28.13,28.12,35.56
433858.08,9.85,433867.93,433867.93,18.42,433886.35,433886.35,0.01,433886.36,28.28,28.13,35.55
433886.36,9.86,433896.23,433896.23,18.40,433914.63,433914.63,0.01,433914.63,28.27,28.28,35.36
433914.64,9.82,433924.46,433924.46,18.33,433942.79,433942.79,0.01,433942.80,28.16,28.27,35.37
433942.80,9.80,433952.60,433952.60,18.33,433970.93,433970.93,0.01,433970.94,28.14,28.16,35.51
433970.94,9.79,433980.73,433980.73,18.31,433999.04,433999.04,0.01,433999.05,28.11,28.14,35.54
433999.05,9.84,434008.89,434008.89,18.34,434027.23,434027.23,0.01,434027.24,28.18,28.11,35.57
434027.24,9.84,434037.08,434037.08,18.39,434055.47,434055.47,0.01,434055.48,28.24,28.19,35.48
434055.48,9.79,434065.27,434065.27,18.38,434083.65,434083.65,0.01,434083.66,28.17,28.24,35.41
434083.66,9.82,434093.48,434093.48,18.35,434111.83,434111.83,0.01,434111.83,28.18,28.18,35.49
434111.84,9.81,434121.64,434121.64,18.37,434140.01,434140.01,0.01,434140.02,28.18,28.18,35.49
434140.02,9.84,434149.86,434149.86,18.32,434168.18,434168.18,0.01,434168.18,28.16,28.18,35.48
434168.19,9.75,434177.93,434177.93,18.34,434196.27,434196.27,0.01,434196.28,28.09,28.17,35.50
434196.28,9.87,434206.15,434206.15,18.44,434224.59,434224.59,0.01,434224.60,28.32,28.09,35.59
434224.60,9.86,434234.46,434234.46,18.38,434252.85,434252.85,0.01,434252.85,28.25,28.32,35.31
434252.86,9.76,434262.62,434262.62,18.38,434281.00,434281.00,0.01,434281.01,28.15,28.26,35.39
434281.01,9.78,434290.79,434290.79,18.38,434309.17,434309.17,0.01,434309.17,28.16,28.15,35.52
434309.18,9.78,434318.96,434318.96,18.39,434337.35,434337.35,0.01,434337.35,28.18,28.16,35.51
434337.36,9.79,434347.15,434347.15,18.38,434365.53,434365.53,0.01,434365.53,28.18,28.18,35.49
434365.54,9.82,434375.36,434375.36,18.43,434393.78,434393.78,0.01,434393.79,28.26,28.18,35.49
434393.79,9.80,434403.59,434403.59,18.39,434421.98,434421.98,0.01,434421.99,28.20,28.26,35.39
434421.99,9.80,434431.79,434431.79,18.31,434450.10,434450.11,0.01,434450.11,28.12,28.20,35.46
434450.11,9.81,434459.93,434459.93,18.37,434478.29,434478.29,0.01,434478.30,28.19,28.12,35.56
434478.30,9.82,434488.12,434488.12,18.37,434506.49,434506.49,0.01,434506.50,28.20,28.19,35.47
434506.50,9.85,434516.35,434516.35,18.30,434534.65,434534.65,0.01,434534.66,28.16,28.20,35.46
434534.66,9.82,434544.48,434544.48,18.44,434562.92,434562.92,0.01,434562.93,28.27,28.16,35.51
434562.93,9.80,434572.73,434572.73,18.45,434591.18,434591.18,0.01,434591.18,28.25,28.27,35.38
434591.18,9.78,434600.97,434600.97,18.33,434619.30,434619.30,0.01,434619.30,28.12,28.25,35.39
434619.31,9.83,434629.14,434629.14,18.36,434647.50,434647.50,0.01,434647.50,28.20,28.12,35.56
434647.51,9.81,434657.31,434657.31,18.33,434675.64,434675.65,0.01,434675.65,28.15,28.20,35.46
434675.65,9.86,434685.51,434685.51,18.30,434703.81,434703.81,0.01,434703.82,28.17,28.15,35.53
434703.82,9.85,434713.67,434713.67,18.40,434732.07,434732.07,0.01,434732.08,28.26,28.17,35.50
434732.08,9.78,434741.87,434741.87,18.44,434760.30,434760.30,0.01,434760.31,28.23,28.26,35.39
434760.31,9.85,434770.16,434770.16,18.34,434788.49,434788.49,0.01,434788.50,28.19,28.23,35.43
434788.50,9.75,434798.26,434798.26,18.33,434816.58,434816.58,0.01,434816.59,28.09,28.19,35.47
434816.59,9.77,434826.36,434826.36,18.34,434844.70,434844.70,0.01,434844.71,28.12,28.09,35.60
434844.71,9.77,434854.49,434854.49,18.31,434872.80,434872.80,0.01,434872.80,28.09,28.12,35.56
434872.81,9.85,434882.66,434882.66,18.44,434901.10,434901.10,0.01,434901.11,28.30,28.09,35.60
434901.11,9.83,434910.94,434910.94,18.43,434929.37,434929.37,0.01,434929.38,28.27,28.30,35.33
434929.38,9.82,434939.20,434939.20,18.35,434957.55,434957.55,0.01,434957.56,28.18,28.27,35.37
434957.56,9.88,434967.44,434967.44,18.31,434985.75,434985.75,0.01,434985.76,28.19,28.18,35.48
434985.76,9.80,434995.56,434995.56,18.32,435013.88,435013.88,0.01,435013.88,28.13,28.20,35.47
435013.89,9.85,435023.74,435023.74,18.29,435042.02,435042.02,0.01,435042.03,28.15,28.13,35.55
435042.03,9.81,435051.84,435051.84,18.42,435070.26,435070.26,0.01,435070.26,28.23,28.15,35.53
435070.27,9.80,435080.07,435080.07,18.40,435098.47,435098.47,0.01,435098.48,28.21,28.23,35.42
435098.48,9.86,435108.34,435108.34,18.30,435126.64,435126.64,0.01,435126.65,28.17,28.22,35.44
435126.65,9.79,435136.45,435136.45,18.31,435154.75,435154.75,0.01,435154.76,28.11,28.17,35.50
435154.76,9.82,435164.58,435164.58,18.34,435182.93,435182.93,0.01,435182.93,28.17,28.11,35.57
435182.93,9.80,435192.73,435192.73,18.32,435211.06,435211.06,0.01,435211.06,28.13,28.17,35.50
435211.06,9.86,435220.92,435220.92,18.38,435239.30,435239.30,0.01,435239.31,28.24,28.13,35.55
435239.31,9.82,435249.13,435249.13,18.39,435267.52,435267.52,0.01,435267.53,28.22,28.25,35.40
435267.53,9.79,435277.32,435277.32,18.31,435295.63,435295.63,0.01,435295.64,28.10,28.22,35.43
435295.64,9.79,435305.43,435305.43,18.33,435323.76,435323.76,0.01,435323.77,28.13,28.10,35.58
435323.77,9.82,435333.59,435333.59,18.33,435351.92,435351.92,0.01,435351.92,28.15,28.13,35.55
435351.92,9.89,435361.81,435361.81,18.38,435380.19,435380.19,0.01,435380.20,28.27,28.16,35.52
435380.20,9.83,435390.03,435390.03,18.41,435408.44,435408.44,0.01,435408.45,28.25,28.28,35.37
435408.45,9.84,435418.29,435418.29,18.43,435436.71,435436.72,0.01,435436.72,28.27,28.25,35.40
435436.72,9.78,435446.50,435446.50,18.36,435464.86,435464.86,0.01,435464.87,28.14,28.27,35.37
435464.87,9.82,435474.69,435474.69,18.33,435493.02,435493.02,0.01,435493.03,28.16,28.15,35.53
435493.03,9.81,435502.84,435502.84,18.34,435521.18,435521.18,0.01,435521.19,28.16,28.16,35.51
435521.19,9.84,435531.03,435531.03,18.39,435549.42,435549.42,0.01,435549.43,28.23,28.16,35.51
435549.43,9.81,435559.24,435559.24,18.40,435577.64,435577.64,0.01,435577.65,28.22,28.24,35.42
435577.65,9.80,435587.45,435587.45,18.45,435605.90,435605.90,0.01,435605.91,28.26,28.22,35.43
435605.91,9.78,435615.69,435615.69,18.33,435634.02,435634.02,0.01,435634.02,28.11,28.26,35.39
435634.03,9.84,435643.86,435643.87,18.32,435662.18,435662.18,0.01,435662.19,28.17,28.12,35.57
435662.19,9.82,435672.02,435672.02,18.35,435690.37,435690.37,0.01,435690.38,28.18,28.17,35.50
435690.38,9.79,435700.17,435700.17,18.31,435718.48,435718.48,0.01,435718.48,28.10,28.19,35.48
435718.48,9.79,435728.28,435728.28,18.45,435746.73,435746.73,0.01,435746.73,28.25,28.10,35.58
435746.74,9.77,435756.51,435756.51,18.42,435774.92,435774.92,0.01,435774.93,28.19,28.25,35.40
435774.93,9.86,435784.79,435784.79,18.35,435803.15,435803.15,0.01,435803.15,28.22,28.19,35.47
435803.15,9.82,435812.98,435812.98,18.33,435831.31,435831.31,0.01,435831.32,28.16,28.22,35.43
435831.32,9.81,435841.13,435841.13,18.30,435859.43,435859.43,0.01,435859.44,28.12,28.16,35.51
435859.44,9.81,435869.25,435869.25,18.33,435887.58,435887.58,0.01,435887.59,28.15,28.12,35.56
435887.59,9.89,435897.48,435897.48,18.39,435915.87,435915.87,0.01,435915.87,28.29,28.15,35.53
435915.88,9.85,435925.72,435925.72,18.42,435944.15,435944.15,0.01,435944.15,28.28,28.29,35.35
435944.15,9.79,435953.95,435953.95,18.36,435972.31,435972.31,0.01,435972.31,28.16,28.28,35.36
435972.32,9.77,435982.09,435982.09,18.34,436000.43,436000.43,0.01,436000.43,28.12,28.16,35.51
436000.44,9.84,436010.28,436010.28,18.35,436028.63,436028.63,0.01,436028.63,28.20,28.12,35.56
436028.64,9.78,436038.42,436038.42,18.39,436056.80,436056.80,0.01,436056.81,28.17,28.20,35.46
436056.81,9.77,436066.58,436066.58,18.43,436085.02,436085.02,0.01,436085.02,28.21,28.17,35.50
436085.03,9.82,436094.84,436094.84,18.56,436113.41,436113.41,0.01,436113.41,28.39,28.22,35.44
436113.42,9.87,436123.29,436123.29,18.51,436141.80,436141.80,0.01,436141.81,28.39,28.39,35.22
436141.81,9.82,436151.63,436151.63,18.34,436169.97,436169.97,0.01,436169.98,28.17,28.39,35.22
436169.98,9.77,436179.75,436179.75,18.35,436198.10,436198.10,0.01,436198.11,28.13,28.17,35.50
436198.11,9.87,436207.97,436207.97,18.34,436226.32,436226.32,0.01,436226.32,28.22,28.13,35.55
436226.33,9.85,436236.18,436236.18,18.43,436254.61,436254.61,0.01,436254.62,28.30,28.22,35.44
436254.62,9.86,436264.48,436264.48,18.39,436282.87,436282.87,0.01,436282.88,28.26,28.30,35.34
436282.88,9.76,436292.64,436292.64,18.36,436310.99,436310.99,0.01,436311.00,28.12,28.26,35.39
436311.00,9.80,436320.80,436320.80,18.32,436339.12,436339.12,0.01,436339.13,28.13,28.12,35.56
436339.13,9.89,436349.02,436349.02,18.31,436367.33,436367.33,0.02,436367.35,28.22,28.13,35.55
436367.35,9.76,436377.11,436377.11,18.33,436395.44,436395.44,0.01,436395.45,28.09,28.22,35.43
436395.45,9.88,436405.33,436405.34,18.38,436423.71,436423.71,0.01,436423.72,28.27,28.10,35.59
436423.72,9.80,436433.52,436433.52,18.44,436451.96,436451.96,0.01,436451.96,28.25,28.27,35.38
436451.97,9.83,436461.80,436461.80,18.33,436480.13,436480.13,0.01,436480.14,28.17,28.25,35.40
436480.14,9.83,436489.97,436489.97,18.34,436508.30,436508.30,0.01,436508.31,28.17,28.17,35.50
436508.31,9.77,436518.08,436518.08,18.36,436536.45,436536.45,0.01,436536.45,28.14,28.17,35.49
436536.46,9.77,436546.22,436546.22,18.35,436564.57,436564.57,0.01,436564.58,28.13,28.15,35.53
436564.58,9.83,436574.42,436574.42,18.37,436592.79,436592.79,0.01,436592.80,28.21,28.13,35.55
436592.80,9.79,436602.59,436602.59,18.42,436621.01,436621.01,0.01,436621.02,28.22,28.22,35.44
436621.02,9.83,436630.85,436630.85,18.39,436649.24,436649.24,0.01,436649.24,28.22,28.22,35.44
436649.24,9.81,436659.06,436659.06,18.35,436677.40,436677.40,0.01,436677.41,28.16,28.22,35.43
436677.41,9.87,436687.28,436687.28,18.35,436705.63,436705.63,0.01,436705.64,28.23,28.17,35.50
436705.64,9.87,436715.51,436715.51,18.32,436733.83,436733.83,0.01,436733.84,28.20,28.23,35.42
436733.84,9.77,436743.61,436743.61,18.35,436761.96,436761.96,0.01,436761.97,28.13,28.20,35.46
436761.97,9.78,436771.75,436771.75,18.44,436790.19,436790.19,0.01,436790.20,28.23,28.13,35.55
436790.20,9.79,436799.99,436799.99,18.39,436818.38,436818.38,0.01,436818.39,28.19,28.23,35.43
436818.39,9.79,436828.18,436828.18,18.35,436846.53,436846.53,0.01,436846.54,28.15,28.19,35.48
436846.54,9.79,436856.34,436856.34,18.34,436874.67,436874.67,0.01,436874.68,28.13,28.16,35.52
436874.68,9.85,436884.53,436884.53,18.36,436902.89,436902.89,0.01,436902.90,28.22,28.14,35.54
436902.90,9.78,436912.68,436912.68,18.42,436931.10,436931.10,0.01,436931.10,28.21,28.22,35.44
